id,candidate_length,in_candidates,response,answer
9239,9,False,notInC,Dominic Duval
9240,6,True,Barbara Smoker,Paul Smoker
9241,8,True,Merseyside,Merseyside
9242,10,True,Liverpool,Liverpool
9243,9,True,Birkenhead,Birkenhead
9244,8,True,Bootle,Bootle
9245,7,True,Metropolitan Borough of St Helens,"St Helens, Merseyside"
9246,9,True,Warrington,Warrington Wolves
9247,3,True,Prescot,Prescot
9248,7,True,Metropolitan Borough of Wigan,Wigan Warriors
9249,10,True,"Southport, Queensland",Southport
9250,10,True,Western Australia,Western (genre)
9251,9,True,Warrington,Warrington Wolves
9252,10,True,United Kingdom,United Kingdom
9253,8,True,Main (river),Main (river)
9254,2,True,Health and Safety at Work etc. Act 1974,Occupational safety and health
9255,8,True,National Party of Australia,National Party of Australia
9256,8,True,Advanced Placement,Associated Press
9257,8,False,notInC,Advertising
9258,1,True,Air conditioning,Air conditioning
9259,10,True,Liverpool,Liverpool
9260,4,True,City and Guilds of London Institute,City and Guilds of London Institute
9261,4,True,City and Guilds of London Institute,City and Guilds of London Institute
9262,10,True,Liverpool,Liverpool
9263,10,True,United Kingdom,United Kingdom
9264,10,True,Europe,Europe
9265,6,True,John Edwards (English politician),John Edwards
9266,9,True,Broad Institute,Stuart Broad
9267,9,True,Argentina,Argentina
9268,9,True,Argentina,Argentina
9269,10,True,Buenos Aires,Buenos Aires
9270,6,True,Jonathan Ive,Jonathan Ive
9271,10,False,notInC,Instant messaging
9272,10,True,Belfast,Belfast
9273,10,True,Germans,Germany
9274,6,True,2008 Summer Olympics,Olympic Games
9275,5,True,La Recoleta Cemetery,"Recoleta, Buenos Aires"
9276,10,True,Germans,Germany
9277,10,False,notInC,Instant messaging
9278,8,True,British Airways,Bachelor of Arts
9279,2,True,La Boca,La Boca
9280,10,True,Ireland,Ireland
9281,10,False,notInC,Instant messaging
9282,8,True,Sigmund Freud,Identity document
9283,5,True,La Recoleta Cemetery,"Recoleta, Buenos Aires"
9284,9,True,Argentina,Argentina
9285,6,True,Jonathan Ive,Jonathan Ive
9286,8,True,BA postcode area,Bachelor of Arts
9287,10,True,Buenos Aires,Buenos Aires
9288,8,True,Id (programming language),Identity document
9289,10,True,Belfast,Belfast
9290,5,True,La Recoleta Cemetery,"Recoleta, Buenos Aires"
9291,1,True,Iguazu Falls,Iguazu Falls
9292,6,True,Jonathan Ive,Jonathan Ive
9293,10,True,Belfast,Belfast
9294,6,True,Jonathan Ive,Jonathan Ive
9295,8,True,Id (programming language),Identity document
9296,6,True,Jonathan Ive,Jonathan Ive
9297,8,True,Id (programming language),Identity document
9298,10,False,notInC,Instant messaging
9299,10,True,MTV,MTV
9300,5,True,Kenya,Kenya
9301,9,True,London,London
9302,8,True,Sigmund Freud,Identity document
9303,7,True,Uruguay,Uruguay
9304,10,False,notInC,Instant messaging
9305,9,True,London,London
9306,3,True,France,France
9307,10,True,Rome,Rome
9308,10,True,Rome,Rome
9309,1,True,EBay,EBay
9310,10,True,Rome,Rome
9311,10,True,Rome,Rome
9312,9,True,St. Peter's Basilica,Vatican City
9313,1,True,St. Peter's Square,St. Peter's Square
9314,1,True,St. Peter's Square,St. Peter's Square
9315,6,True,Jonathan Ive,Jonathan Ive
9316,10,True,ELM exam,Elm
9317,10,True,ELM exam,Elm
9318,10,False,notInKB,notInKB
9319,6,True,Numerical control,North Carolina
9320,10,False,notInKB,notInKB
9321,6,True,NC (complexity),North Carolina
9322,10,False,notInKB,notInKB
9323,6,True,Numerical control,North Carolina
9324,10,False,notInKB,notInKB
9325,6,True,Numerical control,North Carolina
9326,10,False,notInKB,notInKB
9327,6,True,Numerical control,North Carolina
9328,10,True,ELM,Elm
9329,10,True,C,C (programming language)
9330,10,True,ELM,Elm
9331,10,True,C,C (programming language)
9332,10,True,ELM exam,Elm
9333,10,True,C,C (programming language)
9334,10,True,ELM,Elm
9335,10,True,C,C (programming language)
9336,7,True,Geometry,Geometry
9337,10,True,ELM,Elm
9338,10,True,C,C (programming language)
9339,5,True,Biology,Life sciences
9340,10,True,Elm (email client),Elm
9341,10,True,C,C (programming language)
9342,1,False,notInKB,notInKB
9343,10,True,Leonhard Euler,Leonhard Euler
9344,9,True,William Rowan Hamilton,"Hamilton, Ontario"
9345,10,True,C (programming language),C (programming language)
9346,5,True,Fortran,Fortran
9347,8,True,Pascal (programming language),Pascal (programming language)
9348,8,True,Fourier transform,Fourier series
9349,5,True,Edmond Laguerre,Edmond Laguerre
9350,5,True,Charles Hermite,Charles Hermite
9351,10,False,notInC,Golf course
9352,5,True,Augustin-Louis Cauchy,Augustin-Louis Cauchy
9353,8,True,Service pack,Samajwadi Party
9354,8,True,Bachelor of Arts,Bachelor of Arts
9355,8,True,Mathematics,Mathematics
9356,8,False,notInC,Lincoln Near-Earth Asteroid Research
9357,6,True,Hamiltonian mechanics,Hamiltonian (quantum mechanics)
9358,4,True,Karl Weierstrass,Karl Weierstrass
9359,5,True,Peter Gustav Lejeune Dirichlet,Peter Gustav Lejeune Dirichlet
9360,3,True,Bernhard Riemann,Riemannian manifold
9361,10,True,David Hilbert,David Hilbert
9362,8,True,Banach space,Stefan Banach
9363,8,True,Service pack,Samajwadi Party
9364,8,True,Service pack,Samajwadi Party
9365,10,True,Homosexuality,Lesbian
9366,10,True,Vacation,Vacation
9367,5,True,LGBT themes in speculative fiction,Homosexuality
9368,9,True,Tourism,Tourism
9369,4,True,Homosexuality,Homosexuality
9370,9,True,Pornography,Adult
9371,5,True,notInKB,notInKB
9372,4,True,Nudity in film,Nudity
9373,10,True,Homosexuality,Gay
9374,9,True,Internet Archive,Archive
9375,8,True,Canada,Canada
9376,8,True,Bing Travel,Travel
9377,10,True,Homosexuality,Gay
9378,8,True,Province of Quebec (1763–91),Quebec
9379,10,True,Homosexuality,Gay
9380,9,True,Christian,Christian
9381,9,True,"Asheville, North Carolina","Asheville, North Carolina"
9382,9,True,North Carolina,North Carolina
9383,9,True,"Asheville, North Carolina","Asheville, North Carolina"
9384,10,True,notInKB,notInKB
9385,10,True,Homosexuality,Gay
9386,9,True,Family,Family (biology)
9387,10,True,Homosexuality,Gay
9388,10,True,Defense of Marriage Act,Gay
9389,10,True,Homosexuality,Gay
9390,10,True,Black people,Race and ethnicity in the United States Census
9391,5,False,notInKB,notInKB
9392,10,True,Homosexuality,Gay
9393,7,True,Bed and breakfast,Bed and breakfast
9394,7,False,notInC,University
9395,10,True,Homosexuality,Gay
9396,3,True,Bisexuality,Bisexuality
9397,1,True,Montreal,Montreal
9398,10,False,notInC,Drama
9399,1,False,notInC,Theatre studies
9400,1,True,Staffordshire University,Staffordshire University
9401,9,True,Manchester Metropolitan University,Manchester Metropolitan University
9402,10,True,Cheshire,Cheshire
9403,2,True,notInKB,notInKB
9404,10,True,New York City,New York City
9405,10,True,United Kingdom,United Kingdom
9406,10,False,notInC,Western Europe
9407,7,True,notInKB,notInKB
9408,1,True,notInKB,notInKB
9409,9,True,British Electric Traction,BET
9410,10,True,United Kingdom,United Kingdom
9411,10,True,Europe,Europe
9412,1,True,National Review of Live Art,National Review of Live Art
9413,6,True,Saint Petersburg,Saint Petersburg
9414,8,True,Russia,Russia
9415,10,True,United Kingdom,United Kingdom
9416,9,True,Western Europe,Western Europe
9417,7,True,Confluence,Confluence
9418,8,True,Municipality,C.S.D. Municipal
9419,10,True,Paris,Paris
9420,9,True,London,London
9421,8,True,Cinderella (musical),Cinderella
9422,8,True,Cinderella (musical),Cinderella
9423,4,True,Weston Park,Weston Park
9424,7,True,Shropshire,Shropshire
9425,9,False,notInC,Aladdin (1979 musical)
9426,9,False,notInC,Aladdin (1979 musical)
9427,4,True,"Weston Park, Sheffield",Weston Park
9428,7,True,Shropshire,Shropshire
9429,10,False,notInKB,notInKB
9430,2,True,notInKB,notInKB
9431,3,True,Aberystwyth University,Aberystwyth University
9432,9,True,Desktop computer,Desktop computer
9433,9,True,hahnel ind ltd,BP
9434,9,True,Ink,Ink
9435,2,True,IPAQ (handhelds),IPAQ
9436,6,True,Image scanner,Scanners
9437,8,True,Hewlett-Packard,Hewlett-Packard
9438,8,True,IBM,IBM
9439,2,True,Vaio,Vaio
9440,4,True,Apple Inc.,Macintosh
9441,1,True,Palm Centro,Palm Centro
9442,8,True,Mobile phone,IPhone
9443,3,True,IPod Touch,IPod Touch
9444,9,True,Acer Inc.,Acer Inc.
9445,9,True,Acer Inc.,Acer Inc.
9446,1,True,Sandy Bridge,Sandy Bridge
9447,9,True,Acer Inc.,Acer Inc.
9448,9,True,Taiwan,Taiwan
9449,1,True,notInKB,notInKB
9450,9,True,Acer Inc.,Acer Inc.
9451,9,True,Intel,Intel
9452,1,True,Sandy Bridge,Sandy Bridge
9453,1,True,Sandy Bridge,Sandy Bridge
9454,9,True,Acer Inc.,Acer Inc.
9455,9,True,Acer Inc.,Acer Inc.
9456,9,True,Acer Inc.,Acer Inc.
9457,8,True,Google,Google
9458,1,True,Android (operating system),Android (operating system)
9459,2,True,Consumer Electronics Show,Consumer Electronics Show
9460,7,True,Windows 7,Windows 7
9461,10,True,United Kingdom,United Kingdom
9462,10,True,United Kingdom,United Kingdom
9463,1,True,Office for National Statistics,Office for National Statistics
9464,8,True,Office for National Statistics,National Office of Statistics
9465,10,True,United Kingdom,United Kingdom
9466,10,True,United Kingdom,United Kingdom
9467,10,True,United Kingdom,United Kingdom
9468,10,True,United Kingdom,United Kingdom
9469,10,True,United Kingdom,United Kingdom
9470,10,True,United Kingdom,United Kingdom
9471,8,True,Office for National Statistics,National Office of Statistics
9472,10,True,United Kingdom,United Kingdom
9473,10,True,United Kingdom,United Kingdom
9474,10,True,United Kingdom,United Kingdom
9475,9,True,London,London
9476,9,True,Scotland,Scotland
9477,10,True,Edinburgh,Edinburgh
9478,10,True,Manchester,Manchester
9479,9,True,Birmingham,Birmingham
9480,10,True,United Kingdom,United Kingdom
9481,10,True,British people,United Kingdom
9482,9,True,Egypt,Egypt
9483,8,True,Jamaica,Jamaica
9484,6,True,Lithuania,Lithuania
9485,10,True,United Kingdom,United Kingdom
9486,8,True,Mexico,Mexico
9487,10,True,United Kingdom,United Kingdom
9488,1,True,Evening Chronicle,Evening Chronicle
9489,10,True,Newcastle upon Tyne,Newcastle United F.C.
9490,9,True,North East England,"North East, Pennsylvania"
9491,10,True,Newcastle United F.C.,Newcastle United F.C.
9492,10,True,Sunderland A.F.C.,Sunderland A.F.C.
9493,10,True,Association football,American Football Conference
9494,1,True,Evening Chronicle,Evening Chronicle
9495,10,True,Newcastle upon Tyne,Newcastle United F.C.
9496,9,True,North East England,"North East, Pennsylvania"
9497,10,True,Newcastle United F.C.,Newcastle United F.C.
9498,10,True,Sunderland A.F.C.,Sunderland A.F.C.
9499,10,True,Association football,American Football Conference
9500,9,False,notInC,Evening Chronicle
9501,9,False,notInC,Evening Chronicle
9502,9,True,Baltimore,Baltimore
9503,2,True,Financial News,Financial News
9504,10,True,United States,United States
9505,9,True,United States dollar,United States
9506,10,True,China,China
9507,8,True,India,India
9508,7,True,Third World,Third World
9509,10,True,United States,United States
9510,10,True,Congress,United States Congress
9511,10,True,George W. Bush,George W. Bush
9512,10,True,notInKB,notInKB
9513,10,True,United States,United States
9514,6,True,Unemployment,Unemployment
9515,9,True,United States,United States
9516,10,True,United States,United States
9517,7,True,Eastern Europe,Eastern Europe
9518,10,True,China,China
9519,3,True,Cayman Islands,Cayman Islands
9520,8,True,Fire (classical element),Fire
9521,9,True,Alternative Investment Market,Alternative Investment Market
9522,8,True,Fire (classical element),Fire
9523,9,True,Fourth Amendment to the United States Constitution,Fourth (album)
9524,9,True,Fifth Amendment to the United States Constitution,Fifth Amendment to the United States Constitution
9525,7,True,The New York Times,The New York Times
9526,5,True,The Wall Street Journal,The Wall Street Journal
9527,1,True,Bloomberg Businessweek,Bloomberg Businessweek
9528,8,True,Fire (Bruce Springsteen song),Fire
9529,3,True,JavaScript,JavaScript
9530,3,True,JavaScript,JavaScript
9531,10,True,Online gambling,Internet
9532,1,True,notInKB,notInKB
9533,1,True,Baltimore,Baltimore
9534,10,True,"Livonia, Michigan","Livonia, Michigan"
9535,4,True,Michigan,Michigan
9536,7,False,notInC,Certified Association Executive
9537,2,True,MBIA,MBIA
9538,10,False,notInC,South Florida
9539,8,True,Ohio,Ohio
9540,9,False,notInC,South Florida
9541,8,True,Bachelor of Business Administration,Bachelor of Business Administration
9542,5,True,Ohio University,Ohio University
9543,10,True,United States Army,United States Army
9544,10,True,Okinawa Island,Okinawa Prefecture
9545,10,True,Japan,Japan
9546,9,False,notInC,South Florida
9547,1,False,notInC,Financial Times
9548,9,False,notInC,South Florida
9549,1,True,Certified Association Executive,Certified Association Executive
9550,7,False,notInC,Certified Association Executive
9551,1,True,American Society of Association Executives,American Society of Association Executives
9552,10,True,"Novi, Michigan","Novi, Michigan"
9553,4,True,Michigan,Michigan
9554,8,True,"Harrison Township, Michigan","Harrison Township, Michigan"
9555,3,False,notInC,Michigan
9556,9,True,Michigan State University,Michigan State University
9557,10,True,"Midland, Michigan","Midland, Michigan"
9558,3,False,notInC,Michigan
9559,9,True,Michigan,Michigan
9560,10,True,United Kingdom,United Kingdom
9561,10,True,European Union,Europe
9562,1,True,Companies Act 2006,Companies Act 2006
9563,7,False,notInC,Companies Act 2006
9564,7,False,notInC,Companies Act 2006
9565,7,False,notInC,Companies Act 2006
9566,2,True,notInKB,notInKB
9567,9,False,notInC,Standardization
9568,10,False,notInC,Standardization
9569,7,False,notInC,Companies Act 2006
9570,6,True,Bill (law),Bill (law)
9571,7,True,House of Lords,House of Lords
9572,10,True,House of Commons of the United Kingdom,House of Commons of the United Kingdom
9573,6,True,Bill (law),Bill (law)
9574,8,True,notInKB,notInKB
9575,10,True,Autumn,Autumn
9576,4,True,Companies Act 1985,Companies Act 2006
9577,7,False,notInC,Companies Act 2006
9578,10,True,United Kingdom,United Kingdom
9579,4,True,European Union,European Economic Community
9580,10,True,Enterprise resource planning,Enterprise resource planning
9581,7,False,notInC,Companies Act 2006
9582,7,False,notInC,Companies Act 2006
9583,1,True,notInKB,notInKB
9584,10,False,notInKB,notInKB
9585,10,False,notInKB,notInKB
9586,10,False,notInKB,notInKB
9587,10,False,notInKB,notInKB
9588,10,True,Enterprise resource planning,Enterprise resource planning
9589,10,True,Human resources,Human resource management
9590,6,True,SQL Server Integration Services,"Extract, transform, load"
9591,7,True,"Extract, transform, load",Extract
9592,6,True,"Extract, transform, load","Extract, transform, load"
9593,8,True,MDM Bank,Master data management
9594,2,True,Master data management,Master data management
9595,8,True,Master data management,Master data management
9596,1,True,Companies Act 2006,Companies Act 2006
9597,7,False,notInC,Companies Act 2006
9598,10,False,notInKB,notInKB
9599,3,True,University of London,University of London
9600,6,True,Chartered Accountant,Chartered Accountant
9601,2,True,Deloitte,Deloitte
9602,1,True,V1 Ltd,V1 Ltd
9603,10,True,United Kingdom,United Kingdom
9604,1,True,Tour operator,Tour operator
9605,3,True,Outsourcing,Business process outsourcing
9606,6,True,Business process outsourcing,Business process outsourcing
9607,8,True,Federation of Student Nationalists,Fox Sports Networks
9608,9,True,Yellow,Yellow
9609,9,True,Aboriginal Australians,Indigenous Australians
9610,3,True,Rock art,Rock art
9611,9,True,Fashion,Fashion
9612,9,True,Yellow,Yellow
9613,10,True,Australia,Australia
9614,1,True,T-shirt,T-shirt
9615,1,True,Indigenous Australian art,Indigenous Australian art
9616,10,True,Australia,Australia
9617,8,True,Outback,Outback
9618,2,True,Australian Native T-Shirts,Australiana (single)
9619,10,True,Koala & Kangaroo,Bear
9620,9,True,"Buffalo, New York","Buffalo, New York"
9621,2,True,Dog Breed,Dog breed
9622,10,True,Elephant,Elephant
9623,10,True,Rhinoceros,Rhinoceros
9624,10,True,Angel (Buffy the Vampire Slayer),Angel
9625,10,True,Fantasy,Fantasy
9626,9,True,Celts,Celtic F.C.
9627,10,True,Native Americans in the United States,Race and ethnicity in the United States Census
9628,10,True,New Zealand,New Zealand
9629,7,True,American frontier,American frontier
9630,1,True,Steam locomotive,Steam locomotive
9631,9,True,Wombat,Wombat
9632,9,True,Fox,Fox Broadcasting Company
9633,10,True,Australia,Australia
9634,1,True,T-shirt,T-shirt
9636,1,True,Indigenous Australian art,Indigenous Australian art
9637,9,True,Indigenous Australians,Indigenous Australians
9638,1,False,notInKB,notInKB
9639,10,True,Bone,Bone
9640,2,True,Printmaking,Printmaking
9641,9,True,Indigenous Australians,Indigenous Australians
9642,9,True,Kangaroo,Kangaroo
9643,6,True,Emu,Emu
9644,3,True,notInKB,notInKB
9645,10,True,Rust (color),Rust
9646,9,True,Indigenous Australians,Indigenous Australians
9647,3,True,Rock art,Rock art
9648,1,True,Football League Championship,Football League Championship
9649,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9650,5,True,2011–12 Brighton & Hove Albion F.C. season,Brighton & Hove Albion F.C.
9651,1,True,Falmer Stadium,Falmer Stadium
9652,5,True,Brighton & Hove Albion,Gull
9653,1,True,Football League One,Football League One
9654,1,True,Gus Poyet,Gus Poyet
9655,9,True,Championship,Football League Championship
9656,1,True,Gary Dicker,Gary Dicker
9657,10,True,Wembley Stadium,Wembley Stadium (1923)
9658,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9659,3,True,Gus Poyet,Gus Poyet
9660,8,True,Gull,Gull
9661,1,True,Craig Mackail-Smith,Craig Mackail-Smith
9662,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9663,9,True,Scotland,Scotland
9664,1,True,Craig Mackail-Smith,Craig Mackail-Smith
9665,9,True,2009–10 Football League Cup,Football League Cup
9666,8,True,Gillingham F.C.,Gillingham F.C.
9667,1,True,Gus Poyet,Gus Poyet
9668,10,True,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.
9669,9,True,Scotland,Scotland
9670,10,True,Australia national association football team,Australia
9671,9,True,Argentina,Argentina
9672,9,True,Football League Cup,Football League Cup
9673,9,True,Scotland,Scotland
9674,10,True,United Kingdom,England
9675,1,True,Scottish Football Association,Scottish Football Association
9676,7,True,Uruguay national football team,Uruguay
9677,10,False,notInC,Craig Mackail-Smith
9678,9,True,Scotland,Scotland
9679,8,True,Gillingham F.C.,Gillingham F.C.
9680,9,True,BET,BET
9681,10,False,notInKB,notInKB
9682,9,True,"Pensacola, Florida","Pensacola, Florida"
9683,10,True,Second Battle of Corinth,"Corinth, Mississippi"
9684,9,True,John Bell Hood,Hood (vehicle)
9685,10,True,Battle of Nashville,"Nashville, Tennessee"
9686,10,True,"Brentwood, Tennessee","Brentwood, Pennsylvania"
9687,3,True,"Montevallo, Alabama","Montevallo, Alabama"
9688,9,False,notInC,"Benton, Mississippi"
9689,9,True,"Gainesville, Georgia","Gainesville, Florida"
9690,9,True,"Columbia, South Carolina","Columbia, South Carolina"
9691,1,True,Alabama,Alabama
