id,candidate_length,in_candidates,response,answer
6248,1,True,Warwickshire Cricket Board,Warwickshire Cricket Board
6249,2,True,notInKB,notInKB
6250,1,True,1999 NatWest Trophy,1999 NatWest Trophy
6251,9,True,Somerset County Cricket Club,Somerset County Cricket Club
6252,1,True,Andrew Caddick,Andrew Caddick
6253,9,False,notInC,David Hemp
6254,3,True,notInKB,notInKB
6255,10,True,notInKB,notInKB
6256,2,True,notInKB,notInKB
6257,7,True,Warwickshire County Cricket Club,Warwickshire County Cricket Club
6258,9,True,Glamorgan County Cricket Club,Glamorgan County Cricket Club
6259,9,True,United States,United States
6260,10,True,notInKB,notInKB
6261,10,True,notInKB,notInKB
6262,7,False,notInC,Documentary film
6263,1,True,Ward Melville High School,Ward Melville High School
6264,8,True,Princeton University,Princeton University
6265,1,True,notInKB,notInKB
6266,7,True,President of the United States,Bill Clinton
6267,5,True,Breast cancer,Breast cancer
6268,1,True,Beyond Conviction,Beyond Conviction
6269,1,True,notInKB,notInKB
6270,3,True,Super Size Me,Morgan Spurlock
6271,9,True,United States,United States
6272,1,True,Taxi to the Dark Side,Taxi to the Dark Side
6273,1,True,Alex Gibney,Alex Gibney
6274,5,True,82nd Academy Awards,Academy Awards
6275,2,True,Exorcism,Exorcism
6276,8,True,Kingdom of Romania,Romania
6277,10,True,notInKB,notInKB
6278,9,True,Arizona,Arizona
6279,1,True,Kicking It,Kicking It
6280,9,True,Sundance Film Festival,Sundance Film Festival
6281,1,True,Colin Farrell,Colin Farrell
6282,10,True,notInKB,notInKB
6283,9,True,Columbia University,Columbia University
6284,6,True,English people,English people
6285,8,True,Association football,Association football
6286,4,True,Winger (ice hockey),Midfielder
6287,1,True,Newark Town F.C.,Newark Town F.C.
6288,1,True,Worksop Town F.C.,Worksop Town F.C.
6289,1,True,Mansfield Town F.C.,Mansfield Town F.C.
6290,1,True,Wolverhampton Wanderers F.C.,Wolverhampton Wanderers F.C.
6291,1,True,Port Vale F.C.,Port Vale F.C.
6292,9,True,Margate,Margate F.C.
6293,1,True,Carlisle United F.C.,Carlisle United F.C.
6294,3,True,Lisburn Distillery F.C.,Lisburn Distillery F.C.
6295,3,True,Football League Third Division,Football League Third Division North
6296,1,True,Newark Town F.C.,Newark Town F.C.
6297,1,True,Worksop Town F.C.,Worksop Town F.C.
6298,2,True,Midland Football League,Midland Football League
6299,1,True,Mansfield Town F.C.,Mansfield Town F.C.
6300,7,True,Football League Second Division,Football League Second Division
6301,1,True,Wolverhampton Wanderers F.C.,Wolverhampton Wanderers F.C.
6302,10,True,Chelsea F.C.,Chelsea F.C.
6303,6,True,Stamford Bridge (stadium),Stamford Bridge (stadium)
6304,10,True,notInKB,notInKB
6305,10,True,notInKB,notInKB
6306,5,True,Molineux Stadium,Molineux Stadium
6307,1,True,Port Vale F.C.,Port Vale F.C.
6308,10,False,notInKB,notInKB
6309,3,True,Football League Third Division,Football League Third Division North
6310,10,False,notInKB,notInKB
6311,1,True,notInKB,notInKB
6312,9,True,Margate F.C.,Margate F.C.
6313,1,True,Carlisle United F.C.,Carlisle United F.C.
6314,3,True,Lisburn Distillery F.C.,Lisburn Distillery F.C.
6315,4,True,Irish League,NIFL Premiership
6316,6,True,Scottish people,Scotland
6317,8,True,Association football,Association football
6318,2,True,Bristol City F.C.,Bristol City F.C.
6319,1,True,Peebles Rovers F.C.,Peebles Rovers F.C.
6320,4,True,notInKB,notInKB
6321,7,True,Rangers F.C.,Rangers F.C.
6322,2,True,Bradford City A.F.C.,Bradford City A.F.C.
6323,10,True,Scotland national football team,Scotland national football team
6324,5,True,Lanarkshire,Lanarkshire
6325,7,True,Scottish Junior Football Association,Scottish Junior Football Association
6326,1,True,Scottish Junior Cup,Scottish Junior Cup
6327,1,True,Larkhall Thistle F.C.,Larkhall Thistle F.C.
6328,2,True,Hamilton Academical F.C.,Hamilton Academical F.C.
6329,6,True,Celtic F.C.,Celtic F.C.
6330,6,False,notInC,Queen's Park F.C.
6331,6,True,Arsenal F.C.,Arsenal F.C.
6332,1,True,British Home Championship,British Home Championship
6333,9,True,Wales,Wales national football team
6334,9,True,England national football team,England national football team
6335,4,True,Hampden Park,Hampden Park
6336,4,True,"San Juan de la Maguana, San Juan Province (Dominican Republic)",San Juan de la Maguana
6337,9,True,Dominican Republic,Dominican Republic
6338,7,True,Major League Baseball,Baseball
6339,1,True,notInKB,notInKB
6340,1,True,Third baseman,Third baseman
6341,5,True,notInKB,notInKB
6342,7,True,ESPN Major League Baseball,Major League Baseball
6343,6,True,Washington Nationals,Washington Nationals
6344,10,True,notInKB,notInKB
6345,9,True,notInKB,notInKB
6346,4,True,Run batted in,Run batted in
6347,9,True,Cincinnati Reds,Cincinnati Reds
6348,1,True,Carolina League,Carolina League
6349,2,True,notInKB,notInKB
6350,1,True,Tulsa Drillers,Tulsa Drillers
6351,10,True,Colorado Rockies,Colorado Rockies
6352,1,True,Estrellas Orientales,Estrellas Orientales
6353,2,True,Tyrone Woods,Tyrone Woods
6354,1,True,notInKB,notInKB
6355,3,True,Tokyo Dome,Tokyo Dome
6356,1,True,Wrestling Society X,Wrestling Society X
6357,1,True,notInKB,notInKB
6358,1,True,notInKB,notInKB
6359,1,True,Pro Wrestling Guerrilla,Pro Wrestling Guerrilla
6360,2,True,MTV,MTV
6361,1,True,Wrestling Society X,Wrestling Society X
6362,9,True,Ruckus (wrestler),Ruckus (wrestler)
6363,1,True,Adam Pearce,Adam Pearce
6364,1,True,Al Katrazz,Al Katrazz
6365,1,True,Naruki Doi,Naruki Doi
6366,2,True,notInKB,notInKB
6367,1,True,Cyber Kong,Cyber Kong
6368,1,True,New Hazard,New Hazard
6369,1,True,Pennysaver,Pennysaver
6370,2,False,notInC,Weekly newspaper
6371,5,False,notInC,Classified advertising
6372,10,True,notInKB,notInKB
6373,7,True,"Berrien County, Michigan","Berrien County, Michigan"
6374,1,True,"Van Buren County, Michigan","Van Buren County, Michigan"
6375,8,True,Michigan,Michigan
6376,9,True,"Baroda, Michigan","Baroda, Michigan"
6377,2,True,"Benton Harbor, Michigan","Benton Harbor, Michigan"
6378,2,True,"Berrien Springs, Michigan","Berrien Springs, Michigan"
6379,1,True,"Berrien Township, Michigan","Berrien Township, Michigan"
6380,10,True,"Bridgman, Michigan","Bridgman, Michigan"
6381,9,True,"Coloma, Michigan","Coloma, Michigan"
6382,7,True,"Eau Claire, Michigan","Eau Claire, Michigan"
6383,9,False,notInC,"Hagar Township, Michigan"
6384,10,True,"St. Joseph, Michigan","St. Joseph, Michigan"
6385,5,True,"Sodus Township, Michigan","Sodus Township, Michigan"
6386,7,True,"Stevensville, Michigan","Stevensville, Michigan"
6387,6,True,"Watervliet, Michigan","Watervliet, Michigan"
6388,10,True,"Hartford, Michigan","Hartford, Michigan"
6389,8,True,"South Haven, Michigan","South Haven, Michigan"
6390,7,False,notInC,Upper Mississippi River
6391,9,True,Mississippi River,Mississippi River
6392,1,True,"Howard County, Iowa","Howard County, Iowa"
6393,4,True,"Cresco, Iowa","Cresco, Iowa"
6394,8,False,notInC,"Chickasaw County, Iowa"
6395,2,True,"Winneshiek County, Iowa","Winneshiek County, Iowa"
6396,9,True,"Fayette County, Iowa","Fayette County, Iowa"
6397,9,False,notInC,"Clayton County, Iowa"
6398,7,False,notInC,"Delaware County, Iowa"
6399,10,True,"Dubuque County, Iowa","Dubuque County, Iowa"
6400,1,True,"Spillville, Iowa","Spillville, Iowa"
6401,4,True,"Fort Atkinson, Iowa","Fort Atkinson, Iowa"
6402,10,True,"Clermont, Iowa","Clermont, Iowa"
6403,9,True,"Elgin, Iowa","Elgin, Iowa"
6404,1,True,"Elkader, Iowa","Elkader, Iowa"
6405,1,True,"Elkport, Iowa","Elkport, Iowa"
6406,10,True,"Garber, Iowa","Garber, Iowa"
6407,9,True,"Millville, Iowa","Millville, Iowa"
6408,10,True,"Guttenberg, Iowa","Guttenberg, Iowa"
6409,1,True,"Cassville, Wisconsin","Cassville, Wisconsin"
6410,4,True,Fictional country,Fiction
6411,5,True,Ancient Egypt,Ancient Egypt
6412,6,True,Magician (fantasy),Magician (paranormal)
6413,1,True,Westcar Papyrus,Westcar Papyrus
6414,8,True,Wonders of the World,Miracle
6415,2,True,Pharaoh,Pharaoh
6416,2,True,Nebka,Nebka
6417,10,True,notInKB,notInKB
6418,10,True,"Memphis, Egypt","Memphis, Egypt"
6419,8,True,Gazebo,Pavilion
6420,9,True,Caregiver,Property caretaker
6421,5,True,Adultery,Adultery
6422,4,True,Ebony,Ebony
6423,1,True,Electrum,Electrum
6424,4,True,Wax,Wax
6425,7,True,Nile crocodile,Nile crocodile
6426,9,True,Nile,Nile
6427,1,True,Adolf Erman,Adolf Erman
6428,1,True,notInKB,notInKB
6429,10,True,notInKB,notInKB
6430,1,True,Djadjaemankh,Djadjaemankh
6431,1,True,Miriam Lichtheim,Miriam Lichtheim
6432,5,True,Adultery,Adultery
6433,3,True,Old Kingdom of Egypt,Old Kingdom of Egypt
6434,6,True,Biblical judges,Judge
6435,10,True,notInKB,notInKB
6436,8,True,FIS Alpine Ski World Cup,FIS Alpine Ski World Cup
6437,1,True,Alpine skiing,Alpine skiing
6438,7,True,Austria,Austria
6439,6,False,notInC,FIS Alpine World Ski Championships
6440,1,True,Rauris,Rauris
6441,8,True,Salzburg (state),Salzburg (state)
6442,7,False,notInC,FIS Alpine World Ski Championships
6443,2,False,notInC,FIS Alpine World Ski Championships 1989
6444,2,False,notInC,FIS Alpine World Ski Championships 1991
6445,10,False,notInKB,notInKB
6446,10,True,1994 Winter Olympics,Alpine skiing at the 1994 Winter Olympics
6447,7,True,Garmisch Classic,Garmisch-Partenkirchen
6448,9,True,Germany,Germany
6449,10,True,notInKB,notInKB
6450,1,True,Garmisch Classic,Garmisch Classic
6451,4,True,Murnau am Staffelsee,Murnau am Staffelsee
6452,10,False,notInKB,notInKB
6453,8,True,La Liga,Spain
6454,1,True,Anita Wachter,Anita Wachter
6455,7,True,International Ski Federation,International Ski Federation
6456,2,True,Bornova,Bornova
6457,3,True,Karşıyaka,Karşıyaka
6458,2,True,"Karaburun Peninsula, Turkey","Karaburun Peninsula, Turkey"
6459,1,True,Evzones,Evzones
6460,7,True,Company (military unit),Company (military unit)
6461,3,True,Torpedo boat,Torpedo boat
6462,6,True,4th Alpini Parachutist Regiment,Regiment
6463,8,True,Division (military),Division (military)
6464,1,True,Lieutenant colonel,Lieutenant colonel
6465,5,True,Ottoman Empire,Turkish people
6466,4,True,Rifle,Rifle
6467,2,True,Kuva-yi Milliye,Kuva-yi Milliye
6468,2,True,Anatolia,Anatolia
6469,9,True,United Kingdom,British people
6470,6,True,Militsiya,Militia
6471,7,True,Cricket,Cricket
6472,2,True,notInKB,notInKB
6473,2,True,notInKB,notInKB
6474,8,True,Royal Air Force,Royal Air Force cricket team
6475,10,True,Westminster,Westminster
6476,8,True,London,London
6477,8,True,Gloucestershire County Cricket Club,Gloucestershire County Cricket Club
6478,8,False,notInC,British Army cricket team
6479,4,False,notInC,1928 English cricket season
6480,9,True,Royal Navy,Royal Navy Cricket Club
6481,4,False,notInC,1929 English cricket season
6482,3,False,notInC,1930 English cricket season
6483,10,True,notInKB,notInKB
6484,2,True,Straits Settlements cricket team,Straits Settlements cricket team
6485,2,True,Federated Malay States,Federated Malay States cricket team
6486,10,False,notInKB,notInKB
6487,10,True,notInKB,notInKB
6488,9,True,Hong Kong,Hong Kong
6489,9,True,Essex,Essex
6490,2,True,Haridasa,Haridasa
6491,6,True,Karnataka,Karnataka
6492,6,True,India,India
6493,1,True,notInKB,notInKB
6494,1,True,notInKB,notInKB
6495,2,True,notInKB,notInKB
6496,6,True,Vishnu,Vishnu
6497,1,True,Bhakti,Bhakti
6498,1,True,Brahmin,Brahmin
6499,1,True,Cheekalaparvi,Cheekalaparvi
6500,1,True,Manvi,Manvi
6501,1,True,Raichur district,Raichur district
6502,4,True,Sanskrit,Sanskrit
6503,8,True,Varanasi,Varanasi
6504,5,True,Carnatic composer,Carnatic music
6505,1,True,Purandara Dasa,Purandara Dasa
6506,1,True,notInKB,notInKB
6507,3,True,notInKB,notInKB
6508,3,True,Tirumala Tirupati Devasthanams,Tirumala
6509,4,True,Andhra Pradesh,Andhra Pradesh
6510,1,True,notInKB,notInKB
6511,10,True,notInKB,notInKB
6512,6,False,notInC,College athletics
6513,8,True,National Indoor Arena,Arena
6514,2,True,"Annapolis, Maryland","Annapolis, Maryland"
6515,1,True,Bancroft Hall,Bancroft Hall
6516,2,True,notInKB,notInKB
6517,1,True,Physical fitness,Physical fitness
6518,10,True,notInKB,notInKB
6519,6,True,Navy Midshipmen football,Navy Midshipmen
6520,6,False,notInC,Navy Midshipmen football
6521,1,True,Sports medicine,Sports medicine
6522,4,True,notInKB,notInKB
6523,1,True,AstroTurf,AstroTurf
6524,5,True,notInKB,notInKB
6525,2,True,notInKB,notInKB
6526,3,True,Synthetic fiber,Synthetic fiber
6527,6,True,Artificial turf,Artificial turf
6528,3,True,Gym,Health club
6529,1,True,Wesley A. Brown,Wesley A. Brown
6530,1,True,notInKB,notInKB
6531,8,True,Ocklawaha River,Tributary
6532,5,True,Ohio River,Ohio River
6533,8,True,Ohio,Ohio
6534,9,True,United States,United States
6535,5,True,Drainage basin,Drainage basin
6536,9,True,Mississippi River,Mississippi River
6537,1,True,Allegheny Plateau,Allegheny Plateau
6538,3,True,"Belmont County, Ohio","Belmont County, Ohio"
6539,10,True,"Harrison County, Ohio","Harrison County, Ohio"
6540,10,True,"Jefferson County, Ohio","Jefferson County, Ohio"
6541,9,True,"Flushing, Ohio","Flushing, Ohio"
6542,9,False,notInC,"Union Township, Belmont County, Ohio"
6543,10,True,"Wheeling, West Virginia","Wheeling Township, Belmont County, Ohio"
6544,10,False,notInC,"Richland Township, Belmont County, Ohio"
6545,9,True,"Colerain Township, Belmont County, Ohio","Colerain Township, Belmont County, Ohio"
6546,9,True,"Lafferty, Ohio","Lafferty, Ohio"
6547,4,True,"Bannock, Ohio","Bannock, Ohio"
6548,2,True,"Fairpoint, Ohio","Fairpoint, Ohio"
6549,10,True,"Maynard, Ohio","Maynard, Ohio"
6550,9,False,notInC,"Barton, Ohio"
6551,8,False,notInC,"Blaine, Ohio"
6552,10,True,"Lansing, Ohio","Lansing, Ohio"
6553,9,True,"Brookside, Ohio","Brookside, Ohio"
6554,10,True,"BadLLM: Bridgeport, Ohio","Bridgeport, Ohio"
6555,9,True,West Virginia,West Virginia
6556,2,True,Wheeling Creek (Ohio),Wheeling Creek (West Virginia)
6557,2,True,National Road,National Road
6558,8,False,notInC,U.S. Route 40
6559,3,True,notInKB,notInKB
6560,1,True,Stream gauge,Stream gauge
6561,6,True,Whitesands Bay,Beach
6562,2,True,St Brides Bay,St Brides Bay
6563,2,True,Pembrokeshire Coast National Park,Pembrokeshire Coast National Park
6564,10,True,notInKB,notInKB
6565,10,True,notInKB,notInKB
6566,7,True,Surfing,Surfing
6567,2,True,Pembrokeshire Coast Path,Pembrokeshire Coast Path
6568,2,True,Ramsey Island,Ramsey Island
6569,2,True,notInKB,notInKB
6570,1,True,Field system,Field system
6571,6,True,Christian Church,Christianity
6572,4,True,Christian pilgrimage,Pilgrim
6573,1,True,Submerged forest,Submerged forest
6574,1,True,Aurochs,Aurochs
6575,2,True,Geldrop,Geldrop
6576,8,True,Dutch people,Netherlands
6577,8,True,notInKB,notInKB
6578,1,True,Prehistory,Prehistory
6579,2,True,notInKB,notInKB
6580,1,True,notInKB,notInKB
6581,1,True,Radboud University Nijmegen,Radboud University Nijmegen
6582,6,True,Prehistory,Prehistory
6583,2,True,University of Groningen,University of Groningen
6584,1,True,Bog body,Bog body
6585,4,True,White House Office of the Curator,Curator
6586,1,True,Drents Museum,Drents Museum
6587,10,True,Assen,Assen
6588,9,False,notInC,Provinces of the Netherlands
6589,6,True,Drenthe,Drenthe
6590,6,True,Managing editor,Editor-in-chief
6591,5,True,Thesis,Thesis
6592,1,True,Exhibition,Exhibition
6593,9,True,Denmark,Denmark
6594,6,False,notInC,English language
6595,1,True,Nachlass,Nachlass
6596,1,True,Alfred Dieck,Alfred Dieck
6597,5,True,Neolithic,Neolithic
6598,8,False,notInC,Physician
6599,10,True,notInKB,notInKB
6600,8,True,Missouri,Missouri
6601,3,True,New Mexico Territory,New Mexico Territory
6602,1,True,"Fayette County, Pennsylvania","Fayette County, Pennsylvania"
6603,6,True,Pennsylvania,Pennsylvania
6604,5,False,notInC,Medicine
6605,7,True,"Louisville, Kentucky","Louisville, Kentucky"
6606,1,True,Surgeon,Surgeon
6607,9,True,notInKB,notInKB
6608,2,True,Wabash River,Wabash River
6609,2,True,"Terre Haute, Indiana","Terre Haute, Indiana"
6610,1,True,"Vincennes, Indiana","Vincennes, Indiana"
6611,3,True,Millard Fillmore,Millard Fillmore
6612,3,True,New Mexico Territory,New Mexico Territory
6613,10,True,notInKB,notInKB
6614,10,True,notInKB,notInKB
6615,10,True,Liberal Party (UK),Liberal Party (UK)
6616,8,True,"Henry Brougham, 1st Baron Brougham and Vaux",Lord Chancellor
6617,1,True,William Ewart Gladstone,William Ewart Gladstone
6618,8,True,London,London
6619,1,True,"Sir Matthew Wood, 1st Baronet","Sir Matthew Wood, 1st Baronet"
6620,6,True,Court of Aldermen,Alderman
6621,6,True,Lord Mayor of London,Lord Mayor of London
6622,3,True,Caroline of Brunswick,Caroline of Brunswick
6623,5,True,notInKB,notInKB
6624,1,True,Evelyn Wood (British Army officer),Evelyn Wood (British Army officer)
6625,1,False,notInC,Katharine O'Shea
6626,9,True,Winchester College,Winchester College
6627,1,True,University of Geneva,University of Geneva
6628,2,True,"Trinity College, Cambridge","Trinity College, Cambridge"
6629,2,True,Wrangler (University of Cambridge),Wrangler (University of Cambridge)
6630,2,False,notInC,Lincoln's Inn
6631,4,False,notInKB,notInKB
6632,8,False,notInC,Parliament of Great Britain
6633,2,True,notInKB,notInKB
6634,10,False,notInC,Oxford (UK Parliament constituency)
6635,1,True,Solicitor General for England and Wales,Solicitor General for England and Wales
6636,10,True,notInKB,notInKB
6637,2,True,notInKB,notInKB
6638,8,True,Baron Hatherley,Lord Chancellor
6639,1,True,Edward Moor,Edward Moor
6640,1,True,Great Bealings,Great Bealings
6641,4,True,Israel,Israel
6642,4,True,Israel,Israel
6643,1,True,Wolf Foundation,Wolf Foundation
6644,1,True,Ricardo Wolf,Ricardo Wolf
6645,8,True,Cuba,Cuba
6646,7,True,Wolf Prize in Agriculture,Wolf Prize in Agriculture
6647,7,True,Wolf Prize in Chemistry,Wolf Prize in Chemistry
6648,5,True,Wolf Prize in Mathematics,Wolf Prize in Mathematics
6649,8,True,Wolf Prize in Medicine,Wolf Prize in Medicine
6650,7,True,Wolf Prize in Physics,Wolf Prize in Physics
6651,5,True,Wolf Prize in Arts,Wolf Prize in Arts
