id,candidate_length,in_candidates,response,answer
9882,1,True,Microsoft Online Services,Microsoft Online Services
9883,8,True,Microsoft,Microsoft
9884,5,True,"Gold Coast, Queensland","Gold Coast, Queensland"
9885,6,True,Tesco,Tesco
9886,1,True,KPMG,KPMG
9887,1,False,notInC,Cisco IOS
9888,6,True,Tesco,Tesco
9889,7,True,Internet,World Wide Web
9890,3,True,Semantic Web,Semantic Web
9891,10,True,notInKB,notInKB
9892,1,True,notInKB,notInKB
9893,5,True,YouTube,YouTube
9894,10,True,notInKB,notInKB
9895,10,True,notInKB,notInKB
9896,3,True,Semantic Web,Semantic Web
9897,10,True,notInKB,notInKB
9898,1,True,Hell Pizza,Hell Pizza
9899,7,True,Tasman Sea,Tasman Sea
9900,10,True,City of Brisbane,Brisbane
9901,8,True,United States,United States
9902,9,True,St. Louis,St. Louis
9903,1,True,"Central West End, St. Louis","Central West End, St. Louis"
9904,6,True,Scott Thompson (businessman),Scott Thompson (businessman)
9905,10,True,notInKB,notInKB
9906,3,True,Chief technology officer,Chief technology officer
9907,3,True,notInKB,notInKB
9908,6,True,Linux,Linux
9909,10,True,Gartner,Gartner
9910,7,True,Chief information officer,Chief information officer
9911,10,True,Gartner,Gartner
9912,7,True,Chief information officer,Chief information officer
9913,7,True,Chief information officer,Chief information officer
9914,7,True,Chief information officer,Chief information officer
9915,9,True,Microsoft Windows,Microsoft Windows
9916,4,True,Filipino people,Philippines
9917,4,False,notInC,Critique
9918,7,True,CIO magazine,Chief information officer
9919,1,True,notInKB,notInKB
9920,5,True,ABN AMRO,ABN AMRO
9921,1,True,notInKB,notInKB
9922,8,False,notInC,Golf course
9923,6,True,Al Gore,Al Gore
9924,10,True,notInKB,notInKB
9925,1,True,The Times,The Times
9926,3,True,Carbon,Carbon dioxide
9927,6,True,India,India
9928,8,False,notInC,Golf course
9929,1,True,notInKB,notInKB
9930,7,True,People,People (magazine)
9931,8,True,London,London
9932,7,True,New York metropolitan area,New York City
9933,2,True,World Wide Fund for Nature,World Wide Fund for Nature
9934,8,True,Madagascar,Madagascar
9935,2,True,notInKB,notInKB
9936,9,True,notInKB,notInKB
9937,1,True,Congress of Racial Equality,Congress of Racial Equality
9938,1,True,Committee for a Constructive Tomorrow,Committee for a Constructive Tomorrow
9939,5,True,notInKB,notInKB
9940,5,True,notInKB,notInKB
9941,5,True,notInKB,notInKB
9942,10,True,notInKB,notInKB
9943,1,True,notInKB,notInKB
9944,6,True,Hawaii,Hawaii
9945,1,True,notInKB,notInKB
9946,1,True,notInKB,notInKB
9947,6,True,Hawaii,Hawaii
9948,3,True,Americans for Prosperity,Americans for Prosperity
9949,8,False,notInC,Congress of Racial Equality
9950,8,True,United States,United States
9951,8,False,notInC,Congress of Racial Equality
9952,10,False,notInKB,notInKB
9953,1,True,Paul Jacob,Paul Jacob
9954,1,True,Sam Adams Alliance,Sam Adams Alliance
9955,10,False,notInKB,notInKB
9956,1,True,Paul Jacob,Paul Jacob
9957,1,True,notInKB,notInKB
9958,9,True,"San Jose, California","San Jose, California"
9959,6,True,California,California
9960,10,False,notInKB,notInKB
9961,10,False,notInKB,notInKB
9962,6,True,Hawaii,Hawaii
9963,1,True,notInKB,notInKB
9964,2,True,notInKB,notInKB
9965,6,True,Hawaiian Islands,Hawaii
9966,9,True,United States,United States
9967,4,True,Warren Buffett,Warren Buffett
9968,9,True,China,China
9969,1,True,Academic publishing,Academic publishing
9970,10,True,John Adams,John Adams
9971,9,True,United States,United States
9972,9,True,Gerald Ford,Ford Motor Company
9973,6,True,Ronald Reagan,Ronald Reagan
9974,3,True,Franklin D. Roosevelt,Franklin D. Roosevelt
9975,7,True,Great Depression in the United States,Great Depression
9976,10,True,United States,United States
9977,1,True,New Deal,New Deal
9978,10,True,Richard Nixon,Richard Nixon
9979,2,True,White House Communications Director,Ofcom
9980,10,True,North Korea,North Korea
9981,7,True,Democratic Party (United States),Democratic Party (United States)
9982,9,True,Democratic Party (United States),Democratic Party (United States)
9983,8,True,United States Congress,United States Congress
9984,7,True,George H. W. Bush,George W. Bush
9985,9,True,United States invasion of Panama,Panama
9986,7,True,George H. W. Bush,George W. Bush
9987,3,True,John Kerry,John Kerry
9988,7,False,notInC,John Kerry
9989,10,True,Robert Burns,Burn
9990,8,False,notInC,Wii
9991,2,True,Wii,Wii
9992,8,False,notInC,Wii
9993,8,False,notInC,Wii
9994,8,False,notInC,Wii
9995,4,True,GameCube,GameCube
9996,8,False,notInC,Wii
9997,3,True,Kid Icarus,Kid Icarus
9998,8,False,notInC,Wii
9999,6,True,Xbox (console),Xbox (console)
10000,7,True,MotoGP  u0027 07 (PS2),PlayStation 2
10001,8,True,Mario Kart 64,Nintendo 64
10002,6,False,notInC,GameCube
10003,3,True,Microsoft XNA,Microsoft XNA
10004,10,True,notInKB,notInKB
10005,2,True,GameCube,GameCube
10006,1,True,Resident Evil 4,Resident Evil 4
10007,3,True,Microsoft XNA,Microsoft XNA
10008,5,True,Specification (technical standard),Specification (technical standard)
10009,6,True,Microsoft,Microsoft
10010,3,True,Sony,Sony
10011,8,False,notInC,Wii
10012,5,True,High-definition television,High-definition television
10013,4,True,GameCube,GameCube
10014,8,False,notInC,Wii
10015,5,True,High-definition television,High-definition television
10016,5,True,High-definition television,High-definition television
10017,5,True,High-definition television,High-definition television
10018,8,False,notInC,Wii
10019,3,True,Sony,Sony
10020,8,True,Revolution,Revolution
10021,5,True,High-definition television,High-definition television
10022,7,True,Kansas City,Kansas City Royals
10023,2,True,HDMI,HDMI
10024,2,True,IEEE 1394,IEEE 1394
10025,4,True,notInKB,notInKB
10026,8,False,notInC,Engineering education
10027,3,True,notInKB,notInKB
10028,3,True,notInKB,notInKB
10029,10,True,notInKB,notInKB
10030,7,True,notInKB,notInKB
10031,4,True,notInKB,notInKB
10032,8,False,notInC,Engineering education
10033,4,True,notInKB,notInKB
10034,2,True,notInKB,notInKB
10035,1,True,Gallium arsenide,Gallium arsenide
10036,1,True,notInKB,notInKB
10037,2,True,notInKB,notInKB
10038,10,True,notInKB,notInKB
10039,5,False,notInC,Indium tin oxide
10040,4,True,notInKB,notInKB
10041,10,True,notInKB,notInKB
10042,9,True,Claude Shannon,Claude Shannon
10043,10,False,notInKB,notInKB
10044,4,False,notInC,Fourier analysis
10045,9,True,notInKB,notInKB
10046,4,False,notInC,Fourier analysis
10047,9,True,notInKB,notInKB
10048,1,True,Artificial neural network,Artificial neural network
10049,10,True,notInKB,notInKB
10050,10,True,notInKB,notInKB
10051,1,True,notInKB,notInKB
10052,7,False,notInC,Lincoln Near-Earth Asteroid Research
10053,1,True,Kalman filter,Kalman filter
10054,10,True,notInKB,notInKB
10055,10,True,notInKB,notInKB
10056,10,False,notInKB,notInKB
10057,1,True,Optical fiber,Optical fiber
10058,7,False,notInC,Lincoln Near-Earth Asteroid Research
10059,7,False,notInC,Lincoln Near-Earth Asteroid Research
10060,10,True,notInKB,notInKB
10061,10,True,notInKB,notInKB
10062,10,True,notInKB,notInKB
10063,6,True,Master of Science,Master of Science
10064,10,True,notInKB,notInKB
10065,7,True,Doctor of Psychology,Doctor of Philosophy
10066,4,True,notInKB,notInKB
10067,10,True,notInKB,notInKB
10068,10,True,notInKB,notInKB
10069,1,True,GE Aviation,GE Aviation
10070,3,True,Paris Air Show,Le Bourget
10071,1,True,GE Aviation,GE Aviation
10072,1,True,CFM International CFM56,CFM International CFM56
10073,1,True,notInKB,notInKB
10074,1,True,notInKB,notInKB
10075,1,True,Pratt & Whitney JT8D,Pratt & Whitney JT8D
10076,1,True,Rolls-Royce RB211,Rolls-Royce RB211
10077,9,True,Rolls-Royce Olympus,Olympus Corporation
10078,1,True,Strother Field,Strother Field
10079,2,True,"Arkansas City, Kansas","Arkansas City, Kansas"
10080,9,True,Kansas,Kansas
10081,9,True,"Ontario, California",Ontario
10082,6,True,California,California
10083,9,True,Cincinnati,Cincinnati
10084,8,True,Ohio,Ohio
10085,10,True,"Cardiff, Wales",Cardiff
10086,9,True,Wales,Wales
10087,7,True,Singapore,Singapore
10088,1,True,GE Capital Aviation Services,GE Capital Aviation Services
10089,1,True,GE Capital Aviation Services,GE Capital Aviation Services
10090,8,True,London,London
10091,5,True,notInKB,notInKB
10092,5,True,Allah,God
10093,1,True,Supplemental Nutrition Assistance Program,Supplemental Nutrition Assistance Program
10094,10,False,notInKB,notInKB
10095,4,True,Identity document,Identity document
10096,4,True,Social Security (United States),Social Security (United States)
10097,0,False,notInC,Mental health professional
10098,8,True,notInKB,notInKB
10099,4,True,Community service,Community service
10100,9,True,"Oakland, Iowa","Oakland, California"
10101,10,True,notInKB,notInKB
10102,8,True,United States,United States
10103,8,True,Jesus,Jesus
10104,7,True,"Winter Garden, Florida","Winter Garden, Florida"
10105,1,True,Intercession,Intercession
10106,1,True,V.F.D.,V.F.D.
10107,1,True,V.F.D.,V.F.D.
10108,5,True,Allah,God
10109,6,True,Burundi,Burundi
10110,1,True,Scout troop,Scout troop
10111,10,True,notInKB,notInKB
10112,6,True,Silver Star Mountain Resort,Silver Star
10113,10,True,notInKB,notInKB
10114,1,True,Glycated hemoglobin,Glycated hemoglobin
10115,1,True,Warfarin,Warfarin
10116,10,True,notInKB,notInKB
10117,9,True,United States,United States
10118,9,True,Columbia University,Columbia University
10119,8,True,Iraq War,Iraq
10120,7,True,War in Afghanistan (2001–present),Afghanistan
10121,9,True,United States,United States
10122,2,True,Walter Reed Army Institute of Research,Walter Reed Army Institute of Research
10123,9,True,Walter Reed Army Institute of Research,Walter Reed Army Institute of Research
10124,2,True,notInKB,notInKB
10125,8,True,United States Army,United States Army
10126,2,True,notInKB,notInKB
10127,1,True,Alendronic acid,Alendronic acid
10128,1,True,Pravastatin,Pravastatin
10129,1,True,Simvastatin,Simvastatin
10130,1,True,Sertraline,Sertraline
10131,9,True,Walmart,Walmart
10132,2,True,Medicare Part D,Medicare Part D
10133,6,True,India,India
10134,5,True,China,China
10135,7,True,India,India
10136,6,True,Food and Drug Administration,Food and Drug Administration
10137,10,False,notInKB,notInKB
10138,2,True,Washington University in St. Louis,Washington University in St. Louis
10139,10,False,notInKB,notInKB
10140,10,False,notInKB,notInKB
10141,10,False,notInKB,notInKB
10142,10,False,notInKB,notInKB
10143,7,True,United States,United States
10144,7,True,United States,United States
10145,1,True,Bellmont High School,Bellmont High School
10146,9,True,Indianapolis,Indianapolis
10147,6,True,Indiana Association of School Principals,"District 3, Ho Chi Minh City"
10148,9,False,notInC,"Adams, Massachusetts"
10149,10,True,"Allen County, Indiana","Allen County, Ohio"
10150,9,True,"DeKalb County, Indiana","DeKalb, Illinois"
10151,10,True,"Huntington County, Indiana","Huntington, Indiana"
10152,10,True,"LaGrange County, Indiana","LaGrange County, Indiana"
10153,10,True,"Wabash County, Indiana",Wabash River
10154,10,False,notInKB,notInKB
10155,9,False,notInC,Hundred of Whitley
10156,8,False,notInC,Bellmont High School
10157,1,True,Bellmont High School,Bellmont High School
10158,4,True,Early College High School,Early college high school
10159,8,False,notInC,Bellmont High School
10160,4,True,Toledo Early College High School,Early college high school
10161,5,True,Early college high school,Early college high school
10162,8,False,notInC,Bellmont High School
10163,6,True,Bellmont High School,Bellmont High School
10164,8,False,notInC,Bellmont High School
10165,6,True,"North Adams, Michigan","North Adams, Massachusetts"
10166,1,True,Bellmont High School,Bellmont High School
10167,6,True,"North Adams, Massachusetts","North Adams, Massachusetts"
10168,8,False,notInC,Bellmont High School
10169,6,True,Bellmont High School,Bellmont High School
10170,1,True,Bellmont High School,Bellmont High School
10171,6,True,North Adams High School,"North Adams, Massachusetts"
10172,9,True,Purdue University,Purdue University
10173,7,True,Doctor of Philosophy,Doctor of Philosophy
10174,8,True,Purdue University,Purdue University
10175,10,True,"Goshen, Alabama","Goshen, Indiana"
10176,9,True,"Delaware County, Indiana","Delaware County, Indiana"
10177,8,False,notInC,Bellmont High School
10178,9,True,Democratic Party (United States),Democratic Party (United States)
10179,2,True,Great Recession,Great Recession
10180,8,True,Ohio,Ohio
10181,1,True,Mike Duffey,Mike Duffey
10182,5,False,notInC,Mike Duffey
10183,1,True,Ohio,Ohio
10184,1,True,Mark Kvamme,Mark Kvamme
10185,8,True,Ohio,Ohio
10186,5,False,notInC,Mike Duffey
10187,8,True,Ohio,Ohio
10188,8,True,Ohio,Ohio
10189,5,False,notInC,Mike Duffey
10190,8,True,Ohio,Ohio
10191,2,False,notInC,Mark Kvamme
10192,5,False,notInC,Mike Duffey
10193,5,False,notInC,Mike Duffey
10194,8,True,Ohio,Ohio
10195,5,True,South Korea,Saskatchewan
10196,9,True,University of North Carolina,University of North Carolina
10197,10,True,"Chapel Hill, North Carolina","Chapel Hill, North Carolina"
10198,8,True,Louisiana,Louisiana
10199,1,True,United States House Committee on Appropriations,United States House Committee on Appropriations
10200,2,True,Ewing Marion Kauffman Foundation,Ewing Marion Kauffman Foundation
10201,10,True,"Kansas City, Missouri","Kansas City, Missouri"
10202,2,True,Ewing Marion Kauffman Foundation,Ewing Marion Kauffman Foundation
10203,2,True,United States Census Bureau,United States Census Bureau
10204,9,True,Tennessee,Tennessee
10205,9,True,West Virginia,West Virginia
10206,9,True,Arizona,Arizona
10207,9,True,New Jersey,New Jersey
10208,5,False,notInC,Mike Duffey
10209,8,True,Ohio,Ohio
10210,2,True,Subprime mortgage crisis,Great Recession
10211,5,False,notInC,Mike Duffey
10212,8,True,United States,United States
10213,10,True,notInKB,notInKB
10214,8,True,Louisiana,Louisiana
10215,1,True,Louis Armstrong New Orleans International Airport,Louis Armstrong New Orleans International Airport
10216,7,True,New Orleans,New Orleans
10217,2,True,Louis Armstrong,Louis Armstrong
10218,2,True,notInKB,notInKB
10219,10,True,United States,United States
10220,2,True,The Shaw Group,The Shaw Group
10221,8,True,Hurricane Katrina,Hurricane Katrina
10222,9,True,Mississippi River,Mississippi
10223,5,True,Lake Pontchartrain,Lake Pontchartrain
10224,2,True,notInKB,notInKB
10225,4,True,"French Quarter (Charleston, South Carolina)",French Quarter
10226,6,True,Port of Los Angeles,Port
10227,8,True,Gulf of Mexico,Gulf Oil
10228,5,True,Americas,Americas
10229,10,True,notInKB,notInKB
10230,6,False,notInC,Depression (mood)
10231,9,True,United States,United States
10232,6,True,Jazz,Jazz
10233,5,True,Poetry,Poetry
10234,3,True,notInKB,notInKB
10235,3,True,Olympic Peninsula,Olympic Peninsula
10236,9,True,Washington (state),Washington (state)
10237,9,True,"Peru, Illinois","Peru, Illinois"
10238,9,True,"LaSalle, Illinois","LaSalle, Quebec"
10239,8,True,"Ottawa, Illinois","Ottawa, Illinois"
10240,4,True,"Streator, Illinois","Streator, Illinois"
10241,8,True,"Mendota, Illinois","Mendota, Illinois"
10242,10,False,notInC,"Princeton, Illinois"
10243,9,True,"Spring Valley, Illinois","Spring Valley, Illinois"
10244,1,True,"DePue, Illinois","DePue, Illinois"
10245,3,True,"Earlville, Illinois","Earlville, Illinois"
10246,9,False,notInC,"Granville, Illinois"
10247,10,True,"Ladd, Illinois","Ladd, Illinois"
10248,9,True,"Marseilles, Illinois","Marseilles, Illinois"
10249,10,True,"Oglesby, Illinois","Oglesby, Illinois"
10250,9,True,"Seneca, Illinois","Seneca, Illinois"
10251,9,True,"Sheridan, Illinois","Sheridan, Illinois"
10252,10,True,"Walnut, Illinois","Walnut, Illinois"
10253,4,True,"Wenona, Illinois","Wenona, Illinois"
10254,2,True,"Wyanet Township, Bureau County, Illinois","Wyanet, Illinois"
10255,9,True,"Dalzell, Illinois","Dalzell, Illinois"
10256,3,True,"Grand Ridge, Illinois","Grand Ridge, Illinois"
10257,8,True,"Hennepin, Illinois","Hennepin, Oklahoma"
10258,2,False,notInC,"Lamoille County, Vermont"
10259,9,True,"Leland, Illinois","Leland, Illinois"
10260,1,True,"Naplate, Illinois","Naplate, Illinois"
10261,8,True,"Ohio, Illinois",Ohio
10262,9,False,notInC,"North Utica, Illinois"
10263,10,True,Sheffield,"Sheffield, Illinois"
10264,1,True,"Tiskilwa, Illinois","Tiskilwa, Illinois"
10265,1,True,"Tonica, Illinois","Tonica, Illinois"
10266,8,True,Change (TV series),Change (Sugababes song)
10267,7,True,Roar (film),Roar (film)
10268,10,True,notInKB,notInKB
10269,2,True,Tippi Hedren,Tippi Hedren
10270,8,True,The Birds (film),The Birds (film)
10271,1,True,Melanie Griffith,Melanie Griffith
10272,5,True,Timbo,Timbaland
10273,5,True,Timbo,Timbaland
10274,5,True,Timbo,Timbaland
10275,5,True,Mojave National Preserve,Mojave Desert
10276,10,True,"Acton, California","Acton, California"
10277,6,True,California,California
10278,5,True,Oumar Timbo,Timbaland
10279,7,False,notInC,Shambala Preserve
10280,5,True,Mojave Desert,Mojave Desert
10281,6,True,Joseph Merrick,Joseph Merrick
10282,1,True,Animal Planet,Animal Planet
10283,4,True,The Elephant Man (film),Joseph Merrick
10284,8,True,"Los Angeles County, California",Los Angeles
10285,4,True,Identity document,Identity document
10286,5,True,Timbo,Timbaland
10287,10,True,North America,North America
10288,10,True,"Acton, California","Acton, California"
10289,6,True,California,California
10290,5,True,Mojave Desert,Mojave Desert
10291,7,True,Roar (film),Roar (film)
10292,10,True,notInKB,notInKB
10293,2,True,Tippi Hedren,Tippi Hedren
10294,1,True,Melanie Griffith,Melanie Griffith
10295,2,True,Tippi Hedren,Tippi Hedren
10296,5,True,Timbo,Timbaland
10297,5,True,Timbo,Timbaland
10298,5,True,Timbo,Timbaland
10299,5,True,Timbo,Timbaland
10300,5,True,Timbo,Timbaland
10301,5,True,Timbo,Timbaland
10302,10,True,notInKB,notInKB
10303,6,True,Caribbean,Caribbean
10304,5,True,Oumar Timbo,Timbaland
10305,7,False,notInC,Shambala Preserve
10306,7,False,notInC,Shambala Preserve
10307,6,True,The Elephant Man (film),Joseph Merrick
10308,5,True,Oumar Timbo,Timbaland
10309,5,True,Oumar Timbo,Timbaland
10310,7,False,notInC,Shambala Preserve
10311,5,True,The Timberland Company,Timbaland
10312,5,True,Timbo,Timbaland
10313,5,True,Timbo,Timbaland
10314,5,True,Timbo,Timbaland
10315,5,True,Timbo,Timbaland
10316,1,True,Cornish Pirates,Cornish Pirates
10317,1,True,Cornish Pirates,Cornish Pirates
10318,10,True,notInKB,notInKB
10319,1,True,Sale Sharks,Sale Sharks
10320,2,True,notInKB,notInKB
10321,9,True,Wales,Wales national rugby union team
10322,9,True,Rugby union,Rugby union
10323,9,True,Sale Sharks,Sale Sharks
10324,4,True,New Zealand national rugby union team,New Zealand national rugby union team
10325,2,True,Jonah Lomu,Jonah Lomu
10326,10,True,notInKB,notInKB
10327,1,True,Sale Sharks,Sale Sharks
